,level_0,index,PassengerId,HomePlanet,CryoSleep,Cabin,Destination,Age,VIP,RoomService,FoodCourt,ShoppingMall,Spa,VRDeck,Name,Transported,Deck,CabinNumber,CabinSide,id,id_number
5090,3389,3389,3645_03,Mars,True,D/124/P,TRAPPIST-1e,16.0,False,0.0,0.0,0.0,0.0,0.0,Oats Pepie,True,D,124,P,3645,03
5091,3390,3390,3645_04,Mars,True,D/124/P,TRAPPIST-1e,43.0,False,0.0,0.0,0.0,0.0,0.0,Tifet Pepie,True,D,124,P,3645,04
5092,3391,3391,3645_05,Mars,True,D/124/P,TRAPPIST-1e,40.0,False,0.0,0.0,,0.0,,Dills Pepie,True,D,124,P,3645,05
5093,10394,1701,3646_01,Europa,False,C/131/S,TRAPPIST-1e,16.0,False,7.0,1879.0,0.0,28.0,2186.0,Alcorix Drelcate,,C,131,S,3646,01
5094,10395,1702,3646_02,Europa,False,C/131/S,TRAPPIST-1e,35.0,False,0.0,7595.0,32.0,0.0,2922.0,Pentard Oirmplathy,,C,131,S,3646,02
5095,3392,3392,3647_01,Europa,True,C/132/S,55 Cancri e,22.0,False,0.0,0.0,0.0,0.0,0.0,Mirara Dedinder,True,C,132,S,3647,01
5096,3393,3393,3648_01,Earth,False,F/687/S,PSO J318.5-22,39.0,False,0.0,0.0,0.0,1144.0,0.0,Tany Mcculley,False,F,687,S,3648,01
5097,10396,1703,3649_01,Mars,False,F/688/S,TRAPPIST-1e,19.0,False,89.0,0.0,453.0,686.0,0.0,Goleer Birt,,F,688,S,3649,01
5098,3394,3394,3650_01,Earth,True,G/596/P,TRAPPIST-1e,37.0,False,0.0,0.0,0.0,0.0,0.0,Darrie Keithunts,True,G,596,P,3650,01
5099,10397,1704,3651_01,Europa,True,B/141/S,TRAPPIST-1e,36.0,False,0.0,0.0,0.0,0.0,0.0,Haldah Mostedry,,B,141,S,3651,01
5100,3395,3395,3652_01,Earth,True,G/591/S,TRAPPIST-1e,28.0,False,0.0,0.0,0.0,0.0,0.0,Lina Frandriquez,False,G,591,S,3652,01
5101,3396,3396,3653_01,Earth,False,G/592/S,TRAPPIST-1e,29.0,False,97.0,0.0,444.0,366.0,0.0,Ally Thonyderson,False,G,592,S,3653,01
5102,3397,3397,3654_01,Earth,False,F/689/S,55 Cancri e,14.0,False,1.0,0.0,827.0,0.0,3.0,Lorie Coolerson,False,F,689,S,3654,01
5103,3398,3398,3654_02,Earth,False,F/689/S,TRAPPIST-1e,15.0,False,0.0,398.0,0.0,467.0,0.0,Sha Coolerson,False,F,689,S,3654,02
5104,3399,3399,3655_01,Earth,False,F/690/S,TRAPPIST-1e,17.0,False,0.0,432.0,0.0,3003.0,0.0,Deandy Moreman,False,F,690,S,3655,01
5105,10398,1705,3656_01,Europa,False,E/217/P,55 Cancri e,32.0,False,0.0,2802.0,0.0,21.0,360.0,Achirk Tairbatic,,E,217,P,3656,01
5106,10399,1706,3656_02,Europa,False,E/217/P,TRAPPIST-1e,69.0,False,0.0,300.0,0.0,1966.0,93.0,Rasatik Tairbatic,,E,217,P,3656,02
5107,10400,1707,3657_01,Europa,True,E/218/P,55 Cancri e,44.0,False,0.0,0.0,0.0,0.0,0.0,Sadalm Unreernal,,E,218,P,3657,01
5108,10401,1708,3657_02,Europa,True,E/218/P,55 Cancri e,34.0,False,0.0,0.0,0.0,0.0,0.0,,,E,218,P,3657,02
5109,10402,1709,3657_03,Europa,False,E/218/P,TRAPPIST-1e,35.0,False,0.0,5138.0,0.0,720.0,2243.0,Hallus Unreernal,,E,218,P,3657,03
5110,3400,3400,3658_01,Earth,True,G/593/S,TRAPPIST-1e,4.0,False,0.0,0.0,0.0,0.0,0.0,Kelle Daughttley,True,G,593,S,3658,01
5111,3401,3401,3658_02,Earth,False,E/245/S,TRAPPIST-1e,24.0,False,3.0,2053.0,335.0,0.0,4.0,Vin Daughttley,True,E,245,S,3658,02
5112,10403,1710,3659_01,Earth,False,G/597/P,TRAPPIST-1e,25.0,False,0.0,1412.0,0.0,9.0,279.0,Sonald Bucklandez,,G,597,P,3659,01
5113,10404,1711,3659_02,Earth,True,G/597/P,TRAPPIST-1e,3.0,False,0.0,0.0,0.0,0.0,0.0,Anthia Bucklandez,,G,597,P,3659,02
5114,10405,1712,3659_03,Earth,False,G/597/P,PSO J318.5-22,12.0,False,0.0,0.0,0.0,0.0,0.0,Kerryn Bucklandez,,G,597,P,3659,03
5115,10406,1713,3659_04,Earth,False,G/597/P,TRAPPIST-1e,3.0,False,0.0,0.0,0.0,0.0,0.0,Rica Bucklandez,,G,597,P,3659,04
5116,10407,1714,3659_05,Earth,False,F/758/P,TRAPPIST-1e,13.0,False,1014.0,0.0,917.0,0.0,43.0,Adriet Bucklandez,,F,758,P,3659,05
5117,10408,1715,3659_06,Earth,False,G/597/P,TRAPPIST-1e,26.0,False,0.0,29.0,855.0,0.0,0.0,Jennyn Potthews,,G,597,P,3659,06
5118,10409,1716,3659_07,Earth,True,G/597/P,PSO J318.5-22,2.0,False,0.0,0.0,0.0,0.0,0.0,Paulah Bucklandez,,G,597,P,3659,07
5119,3402,3402,3660_01,Earth,False,G/594/S,TRAPPIST-1e,,False,42.0,0.0,671.0,71.0,0.0,Rhonya Chroeders,False,G,594,S,3660,01
5120,10410,1717,3661_01,Mars,False,F/759/P,TRAPPIST-1e,25.0,False,883.0,0.0,266.0,0.0,0.0,Errohs Ecate,,F,759,P,3661,01
5121,3403,3403,3662_01,Europa,False,B/142/S,55 Cancri e,22.0,False,,171.0,2233.0,1.0,800.0,Menkibi Poselfle,True,B,142,S,3662,01
5122,3404,3404,3662_02,Europa,True,B/142/S,55 Cancri e,38.0,False,0.0,0.0,0.0,0.0,0.0,Betenar Poselfle,True,B,142,S,3662,02
5123,10411,1718,3663_01,Mars,True,F/760/P,TRAPPIST-1e,19.0,False,0.0,0.0,0.0,0.0,0.0,,,F,760,P,3663,01
5124,3405,3405,3664_01,Mars,True,F/691/S,TRAPPIST-1e,30.0,False,0.0,,0.0,0.0,0.0,Colax Forne,True,F,691,S,3664,01
5125,3406,3406,3665_01,Earth,True,G/595/S,55 Cancri e,29.0,False,0.0,0.0,,0.0,0.0,Rickie Hendrewsons,True,G,595,S,3665,01
5126,10412,1719,3666_01,Earth,True,G/596/S,55 Cancri e,33.0,False,0.0,0.0,0.0,,0.0,Lardy Kellson,,G,596,S,3666,01
5127,3407,3407,3667_01,Europa,True,A/42/S,55 Cancri e,26.0,False,0.0,0.0,0.0,0.0,0.0,Marinon Bewarsecal,True,A,42,S,3667,01
5128,3408,3408,3668_01,Europa,True,C/120/P,55 Cancri e,41.0,False,0.0,0.0,0.0,0.0,0.0,Beide Crakenecal,True,C,120,P,3668,01
5129,10413,1720,3669_01,Earth,False,F/692/S,55 Cancri e,41.0,False,184.0,2.0,415.0,0.0,36.0,Reney Ricks,,F,692,S,3669,01
5130,10414,1721,3670_01,Earth,True,G/597/S,PSO J318.5-22,55.0,False,0.0,0.0,0.0,0.0,0.0,Monald Santantines,,G,597,S,3670,01
5131,3409,3409,3671_01,Earth,False,E/246/S,TRAPPIST-1e,50.0,False,43.0,661.0,1.0,85.0,0.0,Deany Avidson,False,E,246,S,3671,01
5132,10415,1722,3672_01,Earth,False,F/693/S,55 Cancri e,30.0,False,433.0,0.0,47.0,0.0,252.0,Tonia Barnolaney,,F,693,S,3672,01
5133,10416,1723,3672_02,Earth,False,G/598/S,PSO J318.5-22,35.0,False,320.0,10.0,,9.0,0.0,Carry Barnolaney,,G,598,S,3672,02
5134,10417,1724,3673_01,Earth,False,G/599/S,TRAPPIST-1e,7.0,False,0.0,0.0,0.0,0.0,0.0,Dannie Corman,,G,599,S,3673,01
5135,3410,3410,3674_01,Earth,False,G/600/S,55 Cancri e,34.0,False,232.0,457.0,1.0,218.0,0.0,Ebonya Buchansen,True,G,600,S,3674,01
5136,10418,1725,3675_01,Earth,False,G/601/S,TRAPPIST-1e,38.0,False,84.0,0.0,626.0,0.0,0.0,Ton Welles,,G,601,S,3675,01
5137,10419,1726,3675_02,Earth,True,G/601/S,PSO J318.5-22,51.0,False,0.0,0.0,0.0,0.0,0.0,Curtle Welles,,G,601,S,3675,02
5138,10420,1727,3675_03,Earth,True,G/601/S,,18.0,False,0.0,0.0,0.0,0.0,0.0,Gerry Welles,,G,601,S,3675,03
5139,10421,1728,3676_01,Europa,True,B/143/S,TRAPPIST-1e,44.0,False,0.0,0.0,0.0,0.0,0.0,Astorux Gleroling,,B,143,S,3676,01
5140,3411,3411,3677_01,Earth,False,F/694/S,PSO J318.5-22,24.0,False,105.0,0.0,37.0,518.0,0.0,Glenna Valezaley,False,F,694,S,3677,01
5141,3412,3412,3678_01,Earth,False,E/247/S,TRAPPIST-1e,24.0,False,0.0,0.0,788.0,0.0,3.0,Anny Bellarkerd,True,E,247,S,3678,01
5142,3413,3413,3679_01,Europa,False,B/116/P,TRAPPIST-1e,45.0,False,0.0,0.0,0.0,0.0,0.0,Diphah Dervalt,False,B,116,P,3679,01
5143,3414,3414,3680_01,Europa,False,C/121/P,55 Cancri e,35.0,False,0.0,388.0,0.0,1792.0,2891.0,Weias Platch,False,C,121,P,3680,01
5144,3415,3415,3680_02,Europa,True,C/121/P,55 Cancri e,23.0,False,0.0,0.0,0.0,0.0,0.0,,True,C,121,P,3680,02
5145,3416,3416,3681_01,Europa,True,B/144/S,55 Cancri e,23.0,False,0.0,0.0,0.0,0.0,0.0,Tarrak Irived,True,B,144,S,3681,01
5146,3417,3417,3681_02,Europa,False,B/144/S,TRAPPIST-1e,21.0,False,4.0,,137.0,1640.0,455.0,Giedir Irived,False,B,144,S,3681,02
5147,3418,3418,3682_01,Mars,True,F/761/P,TRAPPIST-1e,19.0,False,0.0,0.0,0.0,0.0,0.0,Wealke Ica,True,F,761,P,3682,01
5148,10422,1729,3683_01,Europa,True,C/122/P,TRAPPIST-1e,18.0,False,0.0,0.0,0.0,0.0,0.0,Hamak Cumpting,,C,122,P,3683,01
5149,10423,1730,3683_02,Europa,True,C/122/P,TRAPPIST-1e,13.0,False,0.0,0.0,0.0,0.0,0.0,Hamakan Cumpting,,C,122,P,3683,02
5150,10424,1731,3684_01,Earth,True,G/602/S,TRAPPIST-1e,49.0,False,0.0,0.0,0.0,0.0,0.0,Lynnee Garnettiz,,G,602,S,3684,01
5151,10425,1732,3684_02,Earth,False,G/602/S,TRAPPIST-1e,8.0,False,0.0,0.0,0.0,0.0,0.0,Lonnis Garnettiz,,G,602,S,3684,02
5152,10426,1733,3685_01,Earth,False,F/695/S,TRAPPIST-1e,22.0,False,0.0,522.0,130.0,59.0,0.0,Bethy Hayder,,F,695,S,3685,01
5153,3419,3419,3686_01,Earth,False,F/696/S,TRAPPIST-1e,24.0,False,25.0,284.0,0.0,330.0,64.0,Meremy Hineyley,False,F,696,S,3686,01
5154,10427,1734,3687_01,Europa,False,E/248/S,55 Cancri e,32.0,False,0.0,9596.0,36.0,364.0,2.0,Thaban Freednal,,E,248,S,3687,01
5155,3420,3420,3688_01,Mars,False,F/697/S,55 Cancri e,2.0,False,0.0,0.0,0.0,0.0,0.0,Tark Onbre,True,F,697,S,3688,01
5156,3421,3421,3688_02,Mars,False,F/697/S,TRAPPIST-1e,0.0,False,0.0,0.0,0.0,0.0,0.0,Pants Onbre,True,F,697,S,3688,02
5157,3422,3422,3688_03,Mars,True,F/697/S,TRAPPIST-1e,20.0,False,0.0,0.0,0.0,0.0,0.0,Donut Onbre,True,F,697,S,3688,03
5158,10428,1735,3689_01,Mars,False,F/698/S,TRAPPIST-1e,,False,1110.0,766.0,0.0,0.0,0.0,Latsts Ruica,,F,698,S,3689,01
5159,3423,3423,3690_01,Earth,False,F/762/P,TRAPPIST-1e,35.0,False,0.0,30.0,357.0,435.0,0.0,Lestie Fowlesterez,True,F,762,P,3690,01
5160,3424,3424,3691_01,Mars,False,F/763/P,TRAPPIST-1e,34.0,False,1404.0,0.0,4.0,359.0,0.0,Lig Cotte,False,F,763,P,3691,01
5161,3425,3425,3692_01,Earth,False,G/598/P,TRAPPIST-1e,26.0,False,808.0,60.0,0.0,16.0,3.0,Kell Mcmahoney,False,G,598,P,3692,01
5162,3426,3426,3693_01,Earth,True,G/603/S,TRAPPIST-1e,26.0,False,0.0,0.0,0.0,0.0,0.0,Warry Sandry,True,G,603,S,3693,01
5163,10429,1736,3694_01,Earth,True,G/599/P,55 Cancri e,56.0,False,0.0,0.0,0.0,0.0,0.0,Vina Strongers,,G,599,P,3694,01
5164,10430,1737,3695_01,Mars,False,F/764/P,55 Cancri e,18.0,False,1757.0,0.0,,0.0,0.0,Caw Tie,,F,764,P,3695,01
5165,10431,1738,3696_01,Mars,True,F/765/P,TRAPPIST-1e,27.0,False,0.0,0.0,0.0,0.0,0.0,Oale Chen,,F,765,P,3696,01
5166,10432,1739,3697_01,Earth,False,E/219/P,TRAPPIST-1e,46.0,False,0.0,1.0,18.0,770.0,0.0,Ricia Englence,,E,219,P,3697,01
5167,10433,1740,3698_01,Earth,False,F/766/P,,18.0,False,0.0,0.0,63.0,0.0,677.0,Loresa Ellson,,F,766,P,3698,01
5168,3427,3427,3699_01,Europa,True,C/123/P,55 Cancri e,32.0,False,0.0,0.0,0.0,0.0,0.0,Golaron Tronsive,True,C,123,P,3699,01
5169,3428,3428,3699_02,Europa,False,C/123/P,55 Cancri e,25.0,,0.0,17432.0,0.0,241.0,2102.0,Gorab Tronsive,True,C,123,P,3699,02
5170,3429,3429,3699_03,Europa,True,C/123/P,55 Cancri e,30.0,False,0.0,0.0,0.0,0.0,0.0,Dabiton Tronsive,True,C,123,P,3699,03
5171,3430,3430,3699_04,Europa,False,C/123/P,TRAPPIST-1e,57.0,False,0.0,3859.0,13.0,195.0,3874.0,Azhah Tronsive,False,C,123,P,3699,04
5172,3431,3431,3700_01,Earth,False,F/767/P,TRAPPIST-1e,23.0,False,58.0,396.0,15.0,,180.0,Coreee Midtt,False,F,767,P,3700,01
5173,10434,1741,3701_01,Europa,True,D/125/P,TRAPPIST-1e,30.0,False,0.0,0.0,0.0,0.0,0.0,Anchib Horbox,,D,125,P,3701,01
5174,10435,1742,3701_02,Europa,False,D/125/P,55 Cancri e,35.0,False,2439.0,5172.0,0.0,43.0,17.0,Arino Horbox,,D,125,P,3701,02
5175,10436,1743,3701_03,Europa,True,D/125/P,TRAPPIST-1e,48.0,,0.0,0.0,0.0,0.0,0.0,Hekaton Horbox,,D,125,P,3701,03
5176,3432,3432,3702_01,Mars,True,E/220/P,TRAPPIST-1e,32.0,False,0.0,0.0,0.0,0.0,0.0,Tors Ramad,False,E,220,P,3702,01
5177,3433,3433,3703_01,,True,F/768/P,TRAPPIST-1e,27.0,False,,0.0,0.0,0.0,0.0,Ots Coflé,True,F,768,P,3703,01
5178,3434,3434,3703_02,Mars,False,F/768/P,TRAPPIST-1e,20.0,False,1377.0,267.0,36.0,0.0,0.0,Shersp Coflé,False,F,768,P,3703,02
5179,3435,3435,3704_01,Earth,False,F/699/S,TRAPPIST-1e,21.0,False,120.0,235.0,0.0,,0.0,Dia Loway,False,F,699,S,3704,01
5180,3436,3436,3705_01,Earth,False,F/769/P,TRAPPIST-1e,19.0,False,238.0,1.0,28.0,207.0,119.0,Murie Hubert,False,F,769,P,3705,01
5181,3437,3437,3706_01,Mars,False,F/770/P,TRAPPIST-1e,16.0,False,424.0,0.0,246.0,370.0,0.0,Nilly Kidie,False,F,770,P,3706,01
5182,3438,3438,3706_02,Mars,False,F/770/P,TRAPPIST-1e,18.0,False,131.0,0.0,980.0,1.0,0.0,Honda Kidie,True,F,770,P,3706,02
5183,3439,3439,3707_01,Earth,False,G/604/S,TRAPPIST-1e,18.0,False,622.0,53.0,8.0,47.0,39.0,Marvey Delangleton,False,G,604,S,3707,01
5184,3440,3440,3707_02,Earth,False,G/604/S,,22.0,False,0.0,0.0,889.0,0.0,0.0,Willey Delangleton,True,G,604,S,3707,02
5185,3441,3441,3708_01,Earth,True,G/600/P,55 Cancri e,,False,0.0,0.0,0.0,0.0,0.0,Deandy Trankliney,True,G,600,P,3708,01
5186,10437,1744,3709_01,Earth,True,G/605/S,55 Cancri e,33.0,False,0.0,0.0,0.0,0.0,0.0,Timmy Wagnerray,,G,605,S,3709,01
5187,3442,3442,3710_01,Earth,False,G/601/P,55 Cancri e,35.0,False,432.0,0.0,377.0,0.0,0.0,Brie Loverceson,False,G,601,P,3710,01
5188,3443,3443,3710_02,Earth,False,G/601/P,TRAPPIST-1e,8.0,False,0.0,0.0,0.0,0.0,0.0,Deanny Loverceson,False,G,601,P,3710,02
5189,3444,3444,3710_03,Earth,True,G/601/P,55 Cancri e,5.0,False,0.0,0.0,0.0,0.0,0.0,Rossie Loverceson,False,G,601,P,3710,03
5190,3445,3445,3711_01,Mars,True,F/700/S,TRAPPIST-1e,40.0,False,0.0,0.0,0.0,0.0,0.0,Coyal Quart,True,F,700,S,3711,01
5191,3446,3446,3711_02,Mars,False,F/700/S,TRAPPIST-1e,31.0,False,3471.0,0.0,232.0,0.0,0.0,Poot Quart,False,F,700,S,3711,02
5192,3447,3447,3711_03,Mars,True,F/700/S,TRAPPIST-1e,9.0,False,0.0,0.0,0.0,0.0,0.0,Nios Quart,True,F,700,S,3711,03
5193,10438,1745,3712_01,Earth,True,,55 Cancri e,0.0,False,0.0,0.0,0.0,0.0,0.0,Diandi Blacks,,,,,3712,01
5194,10439,1746,3712_02,Earth,True,G/606/S,55 Cancri e,11.0,False,0.0,0.0,0.0,0.0,0.0,Geneen Blacks,,G,606,S,3712,02
5195,10440,1747,3712_03,Earth,True,G/606/S,TRAPPIST-1e,0.0,False,0.0,0.0,0.0,0.0,0.0,Candra Blacks,,G,606,S,3712,03
5196,10441,1748,3712_04,Earth,False,F/701/S,TRAPPIST-1e,14.0,False,0.0,853.0,0.0,11.0,0.0,Kayne Blacks,,F,701,S,3712,04
5197,10442,1749,3712_05,Earth,True,G/606/S,PSO J318.5-22,9.0,False,0.0,0.0,0.0,0.0,0.0,Paulah Blacks,,G,606,S,3712,05
5198,3448,3448,3713_01,Europa,True,C/133/S,TRAPPIST-1e,56.0,False,0.0,0.0,0.0,0.0,0.0,Alraida Trattle,True,C,133,S,3713,01
5199,3449,3449,3713_02,Europa,True,C/133/S,55 Cancri e,39.0,False,0.0,0.0,0.0,0.0,0.0,Zosmark Trattle,True,C,133,S,3713,02
5200,3450,3450,3713_03,Europa,True,C/133/S,TRAPPIST-1e,18.0,False,0.0,0.0,0.0,0.0,0.0,Gollux Trattle,True,C,133,S,3713,03
5201,3451,3451,3714_01,Mars,,F/702/S,TRAPPIST-1e,45.0,False,48.0,1652.0,761.0,138.0,0.0,All Harta,False,F,702,S,3714,01
5202,3452,3452,3714_02,Mars,False,D/116/S,PSO J318.5-22,33.0,False,33.0,397.0,354.0,,0.0,Cowl Harta,False,D,116,S,3714,02
5203,3453,3453,3715_01,Earth,True,G/602/P,PSO J318.5-22,2.0,False,,0.0,0.0,0.0,0.0,Jasony Hubbarton,False,G,602,P,3715,01
5204,3454,3454,3715_02,Earth,True,G/602/P,TRAPPIST-1e,1.0,False,0.0,0.0,0.0,0.0,0.0,Tamie Hubbarton,False,G,602,P,3715,02
5205,3455,3455,3715_03,Earth,False,G/602/P,TRAPPIST-1e,2.0,False,0.0,0.0,0.0,0.0,0.0,Vane Hubbarton,True,G,602,P,3715,03
5206,3456,3456,3715_04,Earth,True,G/602/P,TRAPPIST-1e,16.0,False,0.0,0.0,0.0,0.0,0.0,Hen Hubbarton,False,G,602,P,3715,04
5207,3457,3457,3716_01,Earth,False,G/603/P,TRAPPIST-1e,18.0,False,18.0,2.0,1769.0,1.0,2.0,Fredy Batestonley,True,G,603,P,3716,01
5208,10443,1750,3717_01,Earth,False,G/607/S,TRAPPIST-1e,37.0,False,186.0,0.0,16.0,584.0,0.0,Catha Larlowelley,,G,607,S,3717,01
5209,10444,1751,3717_02,Earth,True,G/607/S,TRAPPIST-1e,30.0,False,0.0,0.0,0.0,0.0,0.0,Evendy Larlowelley,,G,607,S,3717,02
5210,10445,1752,3718_01,Mars,True,F/703/S,TRAPPIST-1e,21.0,False,0.0,0.0,0.0,0.0,0.0,Anams Quith,,F,703,S,3718,01
5211,3458,3458,3719_01,Mars,False,,TRAPPIST-1e,28.0,True,1193.0,0.0,2509.0,0.0,0.0,Spros Mone,False,,,,3719,01
5212,3459,3459,3719_02,Mars,True,F/704/S,TRAPPIST-1e,45.0,False,0.0,0.0,0.0,0.0,0.0,Gocock Mone,True,F,704,S,3719,02
5213,10446,1753,3720_01,Mars,True,F/705/S,TRAPPIST-1e,32.0,False,0.0,0.0,0.0,0.0,0.0,Bakix Purte,,F,705,S,3720,01
5214,10447,1754,3720_02,Mars,False,F/705/S,TRAPPIST-1e,4.0,False,0.0,0.0,0.0,0.0,0.0,Kohs Purte,,F,705,S,3720,02
5215,10448,1755,3720_03,Mars,True,F/705/S,TRAPPIST-1e,19.0,False,0.0,0.0,0.0,0.0,0.0,Oakes Purte,,F,705,S,3720,03
5216,10449,1756,3721_01,Mars,False,D/117/S,TRAPPIST-1e,25.0,True,2751.0,0.0,354.0,0.0,68.0,Eggies Date,,D,117,S,3721,01
5217,10450,1757,3722_01,Earth,False,G/608/S,TRAPPIST-1e,34.0,False,281.0,0.0,352.0,8.0,243.0,Chael Haydenzier,,G,608,S,3722,01
5218,10451,1758,3723_01,Earth,False,F/771/P,TRAPPIST-1e,19.0,False,7.0,568.0,17.0,54.0,1.0,Dord Potters,,F,771,P,3723,01
5219,3460,3460,3724_01,Earth,True,G/609/S,TRAPPIST-1e,24.0,False,0.0,0.0,0.0,0.0,0.0,Yvonna Mcdowns,True,G,609,S,3724,01
5220,10452,1759,3725_01,Earth,True,G/610/S,PSO J318.5-22,18.0,False,0.0,0.0,0.0,0.0,0.0,Candyn Richan,,G,610,S,3725,01
5221,3461,3461,3726_01,Earth,True,G/604/P,TRAPPIST-1e,35.0,False,0.0,0.0,0.0,,0.0,Brence Bardina,True,G,604,P,3726,01
5222,10453,1760,3727_01,Earth,False,G/611/S,PSO J318.5-22,23.0,False,0.0,0.0,0.0,37.0,463.0,Terta Braymon,,G,611,S,3727,01
5223,3462,3462,3728_01,Earth,True,G/612/S,PSO J318.5-22,16.0,False,0.0,0.0,0.0,0.0,0.0,Dianya Roachoanand,True,G,612,S,3728,01
5224,3463,3463,3729_01,Earth,True,G/605/P,PSO J318.5-22,40.0,False,0.0,0.0,0.0,0.0,0.0,,True,G,605,P,3729,01
5225,10454,1761,3730_01,Mars,True,,TRAPPIST-1e,53.0,False,0.0,0.0,0.0,0.0,0.0,Gonut Purle,,,,,3730,01
5226,10455,1762,3731_01,Earth,True,G/613/S,PSO J318.5-22,13.0,False,0.0,0.0,0.0,0.0,0.0,Moniey Bryangton,,G,613,S,3731,01
5227,3464,3464,3732_01,Europa,True,A/43/S,55 Cancri e,5.0,False,,0.0,0.0,0.0,0.0,Sheleon Scoudelle,True,A,43,S,3732,01
5228,3465,3465,3732_02,Europa,False,A/43/S,TRAPPIST-1e,29.0,False,0.0,8444.0,0.0,2989.0,8735.0,,False,A,43,S,3732,02
5229,3466,3466,3732_03,Europa,True,A/43/S,TRAPPIST-1e,31.0,False,0.0,0.0,0.0,0.0,0.0,Luxonon Scoudelle,True,A,43,S,3732,03
5230,3467,3467,3732_04,Europa,False,A/43/S,55 Cancri e,27.0,False,3340.0,588.0,,173.0,71.0,Duhra Scoudelle,False,A,43,S,3732,04
5231,3468,3468,3733_01,Europa,False,D/118/S,TRAPPIST-1e,34.0,True,0.0,4.0,0.0,685.0,1779.0,Dilatik Semootor,False,D,118,S,3733,01
5232,3469,3469,3734_01,Earth,True,G/606/P,PSO J318.5-22,15.0,False,0.0,0.0,0.0,0.0,0.0,Mollen Bairdford,True,G,606,P,3734,01
5233,3470,3470,3735_01,Europa,False,D/119/S,TRAPPIST-1e,43.0,False,2.0,3846.0,0.0,3.0,346.0,Zedarga Reeddommy,True,D,119,S,3735,01
5234,3471,3471,3735_02,Europa,False,D/119/S,55 Cancri e,30.0,False,0.0,787.0,116.0,1924.0,2.0,Shail Reeddommy,False,D,119,S,3735,02
5235,3472,3472,3736_01,Europa,False,B/145/S,TRAPPIST-1e,61.0,False,328.0,5193.0,0.0,20.0,533.0,Genif Amincrerus,True,B,145,S,3736,01
5236,3473,3473,3737_01,Earth,False,G/614/S,TRAPPIST-1e,48.0,False,0.0,0.0,632.0,250.0,0.0,Ryany Bucklandez,False,G,614,S,3737,01
5237,3474,3474,3737_02,Earth,True,G/614/S,55 Cancri e,17.0,False,0.0,0.0,0.0,0.0,0.0,Ellana Bucklandez,True,G,614,S,3737,02
5238,10456,1763,3738_01,Earth,False,F/773/P,TRAPPIST-1e,20.0,False,0.0,1476.0,2.0,0.0,2.0,Kris Farrowns,,F,773,P,3738,01
5239,3475,3475,3739_01,Earth,False,G/615/S,TRAPPIST-1e,19.0,False,0.0,312.0,2.0,76.0,418.0,Francy Johnsby,False,G,615,S,3739,01
5240,10457,1764,3740_01,Earth,False,F/706/S,TRAPPIST-1e,34.0,False,529.0,22.0,1.0,0.0,251.0,Danie Vandez,,F,706,S,3740,01
5241,3476,3476,3741_01,Europa,True,B/117/P,TRAPPIST-1e,29.0,False,0.0,0.0,0.0,0.0,0.0,Tabik Pulgaly,True,B,117,P,3741,01
5242,3477,3477,3742_01,Earth,True,G/607/P,55 Cancri e,2.0,False,0.0,0.0,,0.0,0.0,Luzel Hickett,False,G,607,P,3742,01
5243,3478,3478,3742_02,Earth,True,G/607/P,TRAPPIST-1e,24.0,False,0.0,0.0,0.0,0.0,0.0,Paulia Hickett,True,G,607,P,3742,02
5244,3479,3479,3743_01,Earth,False,G/616/S,TRAPPIST-1e,19.0,False,0.0,827.0,5.0,55.0,0.0,Lyny Jenningley,False,G,616,S,3743,01
5245,3480,3480,3744_01,Mars,False,E/249/S,PSO J318.5-22,34.0,True,0.0,490.0,869.0,0.0,0.0,Denuts Ropie,True,E,249,S,3744,01
5246,3481,3481,3745_01,Earth,False,G/608/P,TRAPPIST-1e,19.0,False,,2.0,14.0,755.0,0.0,Ellena Mckinsond,False,G,608,P,3745,01
5247,10458,1765,3746_01,Earth,False,G/609/P,TRAPPIST-1e,18.0,False,388.0,0.0,631.0,1.0,4.0,Olliey Belley,,G,609,P,3746,01
5248,10459,1766,3746_02,Earth,False,G/609/P,TRAPPIST-1e,0.0,False,0.0,0.0,0.0,0.0,,Dannie Belley,,G,609,P,3746,02
5249,10460,1767,3746_03,Earth,True,G/609/P,TRAPPIST-1e,35.0,False,0.0,0.0,0.0,0.0,0.0,Tonnie Belley,,G,609,P,3746,03
5250,10461,1768,3746_04,Earth,True,G/609/P,TRAPPIST-1e,0.0,False,0.0,0.0,0.0,0.0,0.0,Natha Belley,,G,609,P,3746,04
5251,3482,3482,3747_01,Europa,False,B/118/P,TRAPPIST-1e,39.0,False,0.0,2576.0,0.0,234.0,237.0,Achium Entratable,False,B,118,P,3747,01
5252,3483,3483,3747_02,Europa,True,B/118/P,TRAPPIST-1e,26.0,False,0.0,0.0,0.0,0.0,0.0,Lesat Brakebarne,True,B,118,P,3747,02
5253,3484,3484,3747_03,Europa,,B/118/P,TRAPPIST-1e,53.0,False,0.0,3377.0,0.0,193.0,5563.0,Dsch Brakebarne,False,B,118,P,3747,03
5254,3485,3485,3747_04,Europa,True,B/118/P,55 Cancri e,18.0,False,0.0,0.0,0.0,0.0,0.0,Tabiton Ambleetive,True,B,118,P,3747,04
5255,3486,3486,3748_01,Mars,True,F/774/P,TRAPPIST-1e,,False,0.0,0.0,0.0,0.0,0.0,Pot Gin,True,F,774,P,3748,01
